"bfi_1"	"bfi_2"	"bfi_3"	"bfi_4"	"bfi_5"	"bfi_6"	"bfi_7"	"bfi_8"	"bfi_9"	"bfi_10"	"bfi_11"	"bfi_12"	"bfi_13"	"bfi_14"	"bfi_15"	"bfi_16"	"bfi_17"	"bfi_18"	"bfi_19"	"bfi_20"	"bfi_21"	"bfi_22"	"bfi_23"	"bfi_24"	"bfi_25"	"bfi_26"	"bfi_27"	"bfi_28"	"bfi_29"	"bfi_30"	"bfi_31"	"bfi_32"	"bfi_33"	"bfi_34"	"bfi_35"	"bfi_36"	"bfi_37"	"bfi_38"	"bfi_39"	"bfi_40"	"bfi_41"	"bfi_42"	"bfi_43"	"bfi_44"	"AgainstAbortion"	"AgainstGayMarriage"	"AgainstUniversalHealthcare"	"AgainstTaxingTheRich"	"ConservativeIdeology"	"PoliticalInterest"	"Vote"	"YearOfBirth"	"Gender"	"Race"	"EducationLevel"	"IncomeLevel"	"State"
3	3	5	1	4	4	5	3	4	4	3	1	5	3	3	3	4	4	3	5	4	3	3	4	4	3	2	4	4	4	4	4	4	4	4	3	2	4	2	4	4	4	3	3	3	2	3	4	5	1	2	1955	1	1	2	6	34
3	1	5	1	4	4	4	1	5	4	4	1	5	1	2	3	5	4	1	4	4	4	1	5	4	2	1	4	1	2	4	5	3	5	1	2	1	4	1	4	4	4	2	1	2	1	3	3	4	1	2	1953	1	1	5	12	15
3	1	4	1	3	3	3	3	4	4	4	1	5	4	3	4	5	4	4	3	3	4	1	5	3	3	3	3	3	2	4	5	3	3	5	5	3	3	4	3	3	4	3	2	3	4	2	3	4	1	2	1945	1	1	2	9	13
3	1	5	1	3	2	4	2	4	3	4	1	5	4	3	3	5	4	2	2	4	5	1	5	4	5	4	5	2	1	1	5	4	5	2	4	4	4	2	4	1	3	2	1	4	4	3	4	4	2	2	1956	1	4	3	11	32
5	4	5	1	4	4	5	4	4	4	4	2	5	5	4	5	5	4	4	4	2	4	4	4	4	4	2	4	4	3	3	5	4	4	2	5	4	4	4	4	2	5	5	1	4	4	3	4	4	1	2	1967	1	1	3	9	9
3	1	5	2	4	4	5	3	5	4	5	1	5	4	3	3	5	4	1	5	5	5	1	5	4	3	3	4	3	4	4	5	4	5	2	3	1	4	1	4	1	4	2	5	3	2	3	4	5	1	2	1962	1	1	3	9	34
4	2	4	2	5	4	4	4	4	5	4	2	5	4	5	4	5	3	3	5	4	5	2	4	4	2	1	3	3	3	1	4	5	5	4	5	1	5	4	5	2	5	4	4	2	2	1	2	4	1	1	1976	1	2	6	12	6
4	2	5	4	4	4	5	4	4	3	4	2	5	4	4	3	5	4	4	4	4	5	1	3	3	4	1	4	4	4	4	5	4	3	2	3	2	3	4	3	2	5	4	2	4	4	3	4	4	2	2	1939	1	1	2	3	37
2	4	5	1	4	2	4	2	2	4	2	1	5	4	4	4	2	2	4	3	4	5	1	4	4	4	2	4	5	4	2	4	4	4	4	4	2	4	2	4	2	4	2	2	2	2	1	2	4	2	3	1950	2	4	3	6	13
5	3	5	3	4	4	4	2	4	5	4	4	5	2	4	3	3	2	4	5	4	5	1	5	4	4	2	5	2	5	4	4	5	4	4	4	2	5	2	5	2	5	2	5	3	4	3	3	4	1	2	1946	2	1	4	6	14
1	3	3	2	3	3	3	3	2	3	3	2	4	4	3	2	4	3	4	3	4	4	3	2	3	4	3	4	3	2	3	4	3	3	2	3	3	3	3	3	4	4	4	1	3	4	3	3	3	1	2	1934	1	1	2	9	9
2	5	5	4	4	4	4	2	2	5	4	2	5	4	4	4	2	1	4	4	5	5	2	2	4	2	4	4	5	4	4	4	5	2	5	2	4	4	4	4	2	4	2	4	1	1	1	1	2	2	1	1981	2	4	6	11	36
2	1	4	4	5	4	5	2	4	5	3	1	5	4	5	4	5	4	4	5	3	4	1	5	5	5	1	4	2	5	1	5	4	4	1	4	1	5	2	5	1	3	2	4	3	2	3	4	5	1	2	1930	1	1	4	14	5
3	2	4	1	2	4	3	1	3	3	3	1	4	4	3	2	4	2	2	2	4	5	1	4	2	3	2	4	2	3	4	4	3	3	3	4	1	3	3	4	3	4	3	3	2	1	3	1	2	1	1	1936	2	1	4	5	9
5	4	4	1	4	4	3	3	4	5	2	1	5	2	3	3	4	1	3	5	3	5	2	5	4	3	3	5	2	5	3	4	4	5	4	2	1	4	1	5	1	4	4	3	4	1	3	4	4	2	2	1946	2	1	5	8	9
4	3	4	1	4	3	5	1	5	5	5	1	5	3	5	5	5	1	2	5	3	4	1	5	5	4	1	5	1	3	1	5	5	5	4	5	1	5	1	5	3	5	1	3	3	4	3	3	5	1	2	1948	2	1	2	10	36
4	4	4	4	4	4	4	4	4	4	2	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	1	3	3	4	5	1	2	1960	2	1	5	10	31
3	2	2	1	3	2	4	4	1	5	3	2	4	5	4	2	3	4	4	4	2	4	4	2	2	3	1	2	4	5	4	4	3	1	4	2	2	4	4	2	1	5	4	2	2	2	3	4	4	1	2	1942	1	1	6	11	30
5	4	5	1	5	2	5	1	2	5	5	1	5	4	4	5	5	2	4	5	1	5	1	5	5	5	1	5	4	5	1	5	5	4	2	5	4	5	2	5	1	5	1	4	3	4	2	2	2	1	1	1951	2	1	3	6	37
3	1	4	3	4	5	5	1	4	4	4	1	5	2	4	3	5	4	2	3	2	5	1	5	4	4	2	3	1	2	1	5	4	5	2	3	1	4	2	4	4	4	2	1	2	2	3	4	3	1	2	1966	1	1	6	13	33
2	5	4	1	4	2	5	2	4	4	4	2	5	3	4	3	4	1	2	5	4	5	1	2	2	5	3	5	1	2	2	4	5	5	1	4	4	5	1	3	3	5	1	3	3	4	3	4	5	1	2	1931	1	1	3	10	22
5	4	5	1	2	1	4	2	4	4	4	1	5	3	2	4	3	1	2	2	2	3	1	4	2	4	4	5	4	5	1	5	5	5	1	3	3	4	1	3	3	4	1	3	2	3	3	4	4	1	2	1960	2	1	3	14	21
3	3	4	2	3	4	4	4	4	4	3	3	4	3	3	3	4	4	2	4	4	4	5	4	3	3	3	4	3	3	4	4	3	4	4	4	4	4	4	3	4	4	3	2	3	4	3	3	4	1	2	1988	1	3	3	12	9
5	3	5	5	5	2	4	4	2	5	4	3	5	5	5	5	3	2	5	5	2	2	5	1	5	5	3	5	4	4	2	4	4	2	5	4	2	5	5	4	2	5	2	3	2	4	1	1	2	2	1	1958	2	1	3	2	25
2	1	3	2	3	4	5	3	2	5	3	1	3	3	3	3	5	4	3	3	4	3	3	3	2	2	3	3	4	3	5	5	3	2	4	2	2	3	4	3	1	4	3	1	3	4	3	4	5	1	2	1988	1	1	3	6	32
5	5	5	2	3	1	2	1	3	4	4	2	5	4	3	4	2	1	4	4	1	4	1	3	4	4	5	4	4	3	4	3	4	3	1	4	4	5	4	4	4	3	4	2	3	1	3	3	4	1	2	1966	1	1	5	11	46
5	2	5	1	1	2	1	2	5	5	4	4	5	4	5	5	5	5	5	5	2	5	4	4	5	5	4	5	4	5	4	5	5	4	4	5	2	5	2	5	1	5	4	4	3	1	3	4	4	1	2	1952	1	1	3	13	5
3	2	4	3	3	2	4	2	4	4	3	2	4	3	4	3	5	2	3	4	3	4	3	4	4	3	2	3	3	3	3	5	4	4	3	3	2	4	2	4	3	4	3	2	2	1	3	2	1	2	1	1968	2	1	2	8	37
5	4	5	1	4	2	5	2	4	5	4	2	5	2	4	4	4	2	2	4	1	5	1	4	4	4	3	4	4	3	4	4	5	4	4	5	4	4	2	4	4	4	2	4	3	4	1	2	3	2	1	1950	2	2	3	5	39
5	5	1	5	4	2	5	5	1	5	3	1	1	5	5	5	5	1	5	5	1	5	1	1	1	1	1	4	5	5	5	5	5	5	5	4	3	5	5	5	1	5	5	4	1	1	1	1	1	1	1	1975	1	1	3	2	29
5	3	5	5	4	3	5	4	2	5	4	2	5	4	4	4	5	4	5	5	3	4	3	3	4	3	3	3	4	5	2	5	4	3	3	4	2	4	4	4	1	4	4	3	1	1	2	1	2	1	2	1953	2	1	3	4	3
5	2	5	4	5	5	4	2	4	5	4	1	5	4	5	4	5	4	2	5	3	4	1	5	5	4	4	5	4	4	1	5	5	5	2	4	2	5	1	4	2	4	2	2	3	4	3	4	5	1	2	1960	1	1	5	11	9
5	2	5	1	4	1	5	2	2	5	2	1	5	4	4	4	4	1	4	5	2	4	1	2	5	4	1	5	4	5	2	5	5	4	1	4	1	5	2	5	1	5	3	4	3	4	3	4	5	1	2	1951	2	1	5	7	42
4	3	5	1	4	4	4	3	4	4	5	4	5	3	4	5	5	1	3	3	4	4	1	5	3	4	3	5	3	3	4	4	5	5	4	5	1	5	3	4	3	4	1	3	3	3	3	4	5	1	2	1955	1	1	5	14	32
4	5	5	1	4	4	5	1	4	4	5	2	5	4	4	5	4	1	4	4	2	5	1	4	4	4	2	4	3	4	2	4	5	4	2	5	3	5	2	4	2	4	2	4	1	4	1	1	3	2	1	1963	2	2	5	11	5
2	1	5	1	5	3	5	2	5	4	3	1	5	2	5	4	4	1	1	5	3	3	1	5	5	4	1	4	1	5	3	4	4	5	1	4	1	5	1	4	4	5	1	4	3	3	2	2	3	2	2	1954	1	1	5	8	9
5	3	5	1	5	5	5	2	5	5	5	2	5	4	5	5	5	2	5	5	5	5	2	5	5	2	1	5	4	5	5	5	5	5	2	1	2	5	4	5	1	3	2	1	3	1	3	4	5	1	3	1962	1	1	2	2	37
5	2	5	1	3	2	4	2	2	4	4	2	5	3	4	4	4	2	4	4	1	5	2	4	3	4	1	5	3	3	2	5	4	3	4	5	3	5	4	4	2	5	2	4	1	1	1	2	2	1	1	1946	2	1	5	10	3
4	1	5	1	5	1	5	2	4	5	5	2	5	2	5	5	4	4	1	5	2	4	1	4	5	2	2	5	1	4	1	5	3	4	1	5	4	4	1	5	1	4	4	4	2	1	1	1	1	1	1	1941	1	1	6	9	9
5	4	5	2	2	3	3	4	5	4	4	2	5	4	4	4	3	2	4	4	2	5	1	5	2	5	5	5	4	3	4	4	5	5	4	5	4	4	2	4	5	2	3	2	2	4	3	4	4	1	2	1946	1	1	3	13	20
4	1	4	1	1	2	2	4	4	4	3	1	5	5	5	4	5	4	4	4	5	5	4	4	3	5	3	3	5	5	5	3	3	5	1	5	5	5	5	5	5	5	5	4	1	1	1	4	2	1	1	1956	2	1	5	10	5
5	3	4	1	3	3	4	3	4	5	4	4	3	2	4	4	3	3	2	4	3	3	2	4	4	4	2	3	2	3	2	3	3	4	3	4	3	3	2	3	2	3	3	4	1	1	2	2	1	1	1	1940	1	1	2	6	30
3	4	4	4	4	3	4	4	1	5	4	1	5	5	4	3	5	3	5	5	3	4	2	2	5	5	5	5	5	5	5	5	4	2	3	3	4	4	4	4	2	4	5	5	2	1	1	1	1	1	1	1951	1	1	3	14	30
5	4	3	4	5	1	5	4	3	5	3	1	5	5	5	5	5	5	5	5	2	5	2	4	5	4	1	1	5	5	4	5	4	1	5	5	1	5	5	5	1	5	5	5	3	4	3	3	5	1	2	1977	2	1	2	4	45
2	2	5	2	4	5	3	2	4	4	2	1	5	2	4	2	4	1	2	4	5	4	2	5	4	1	2	5	2	4	4	4	4	5	4	1	2	4	3	4	2	4	2	2	3	2	2	1	2	2	1	1984	2	1	5	9	13
5	2	5	3	5	4	5	1	3	4	2	1	5	3	5	5	5	1	1	5	4	3	1	5	5	5	3	5	5	5	3	5	5	3	3	5	4	5	4	5	1	5	1	5	4	4	3	4	3	1	2	1962	2	1	5	7	29
5	4	5	1	5	1	5	4	3	5	5	5	5	5	5	5	4	4	5	5	1	3	4	5	5	5	5	5	5	5	1	3	4	5	1	1	4	5	1	5	1	5	1	2	4	4	3	1	5	1	2	1951	1	1	5	12	36
2	5	5	4	4	4	4	3	2	3	2	2	5	4	5	4	3	5	4	4	3	2	4	4	3	3	4	4	4	4	4	3	5	4	4	3	4	4	2	3	3	3	2	4	2	1	1	2	1	1	1	1986	2	1	3	8	3
2	4	4	1	4	5	2	2	3	2	4	2	5	5	4	4	1	2	4	4	5	1	1	3	4	1	5	2	5	4	5	4	4	4	4	2	4	4	5	5	2	4	5	1	3	3	3	4	4	1	3	1974	1	1	2	9	12
2	2	4	3	4	5	5	3	3	4	3	2	4	4	5	4	4	4	3	4	4	4	4	3	4	4	2	4	4	4	4	4	4	4	4	2	2	4	2	4	2	4	2	4	1	1	1	1	1	1	1	1983	1	3	3	8	42
5	3	5	1	3	4	5	4	5	5	3	1	5	4	4	3	4	3	2	3	2	5	3	4	3	2	3	4	4	2	4	5	4	4	4	4	1	4	3	3	3	5	3	3	2	2	3	3	3	2	2	1965	1	1	2	11	41
5	5	4	4	5	4	4	5	4	5	3	3	4	4	4	4	4	5	3	4	4	4	4	3	4	3	4	3	4	5	5	3	4	3	4	3	4	3	2	4	1	3	5	4	1	1	1	1	1	1	1	1957	2	4	3	14	5
5	1	4	3	5	2	5	2	5	5	5	2	5	4	5	5	5	5	4	3	1	5	1	5	5	5	3	3	3	5	1	5	4	5	2	5	2	3	1	5	1	5	2	5	1	2	3	4	3	1	2	1975	1	1	3	7	25
4	2	5	2	1	4	5	2	1	5	2	1	5	4	1	2	2	4	5	4	4	2	2	2	1	1	1	5	4	5	5	5	4	4	5	4	1	4	4	4	4	5	5	4	3	3	3	4	4	1	2	1949	2	1	5	12	45
4	2	5	1	4	3	4	2	3	5	5	1	5	2	4	4	4	1	2	4	2	4	1	4	4	4	3	4	2	4	3	4	4	3	1	4	2	4	4	4	2	4	2	4	3	4	3	3	4	1	2	1961	2	1	5	10	4
5	1	5	4	4	2	4	1	4	4	4	1	5	1	4	4	3	2	2	3	1	4	1	5	5	5	2	5	2	4	2	4	4	5	1	5	1	4	1	4	4	4	2	4	3	4	3	3	4	1	2	1967	1	1	4	5	42
5	2	4	3	4	4	5	4	2	5	5	2	5	4	4	4	5	5	5	4	1	4	1	5	4	4	3	5	5	4	3	4	5	2	2	4	4	4	3	4	5	5	3	4	3	1	1	2	2	1	2	1963	1	1	3	9	10
2	2	5	1	5	4	5	2	2	5	3	1	5	4	5	4	4	5	4	5	4	3	2	3	5	2	3	4	3	5	4	5	3	4	1	2	1	4	3	4	2	5	5	4	4	3	3	3	5	1	2	1975	2	1	3	8	10
4	3	5	2	3	3	4	3	3	3	5	1	5	3	3	3	3	2	3	3	4	5	2	3	3	4	3	5	3	3	3	5	5	4	5	5	1	5	4	5	4	5	3	3	1	2	3	2	3	2	1	1966	2	1	4	7	9
2	4	4	1	2	2	4	2	4	4	3	1	5	4	5	4	5	5	5	4	5	5	3	4	3	3	4	4	4	3	4	5	4	4	4	4	1	4	4	4	3	5	4	3	3	4	3	1	4	2	2	1944	1	1	2	7	18
4	3	5	4	4	2	4	3	2	4	3	2	5	4	4	4	4	2	4	4	2	4	2	2	4	4	3	5	2	4	2	4	4	4	2	4	2	4	1	5	4	4	1	2	2	3	2	2	3	1	2	1954	1	1	3	12	30
3	2	3	5	3	4	3	4	5	4	5	5	5	5	2	3	4	4	3	5	3	4	4	2	4	5	5	5	5	5	4	3	2	3	2	4	5	5	3	4	5	2	4	3	4	4	3	2	5	2	4	1981	2	1	4	8	36
4	4	1	3	3	3	5	2	2	4	3	3	5	4	4	4	5	2	4	4	4	5	1	2	4	3	3	4	3	3	4	5	5	2	5	4	2	4	3	4	3	4	1	2	2	4	1	1	3	1	1	1952	1	1	2	7	34
2	3	2	1	2	2	2	3	2	2	3	2	5	3	4	3	4	4	3	3	3	5	1	5	3	3	4	5	4	3	3	5	4	4	1	4	2	3	3	3	4	5	4	3	2	1	1	1	1	1	1	1968	1	4	2	11	22
5	2	5	4	4	2	4	2	1	5	2	1	5	4	4	4	5	5	4	5	1	4	3	2	5	5	2	4	2	5	2	5	3	5	1	5	3	4	4	4	1	3	3	4	2	1	1	1	2	2	1	1954	2	1	5	3	33
3	2	4	2	4	2	4	3	4	4	2	4	4	3	4	2	4	2	4	4	4	4	2	4	4	4	2	4	2	4	3	4	4	4	1	2	2	3	3	4	3	4	3	2	2	1	2	1	3	1	1	1954	1	1	3	12	9
5	4	5	5	4	1	4	4	4	4	5	2	5	4	4	4	4	3	4	4	1	5	2	4	4	5	4	5	4	4	2	5	5	2	2	5	4	4	3	4	2	5	4	4	4	4	3	4	5	1	2	1976	1	1	3	6	41
2	2	5	4	4	5	5	5	1	4	2	1	5	2	4	2	5	4	5	5	5	2	2	2	2	1	1	4	4	4	5	5	3	2	4	2	1	2	4	4	2	5	4	1	2	2	1	1	3	3	1	1964	2	1	3	8	27
1	2	5	2	5	4	4	4	5	5	3	1	4	5	5	3	4	2	1	4	4	4	3	2	4	4	2	2	2	4	4	4	4	5	1	3	2	5	3	5	2	5	4	3	3	1	1	2	3	1	1	1967	1	2	5	9	34
5	5	4	2	5	4	3	4	2	5	4	3	4	4	5	3	4	4	3	5	3	3	2	4	5	4	4	3	3	4	4	4	4	5	3	4	4	4	3	5	3	4	5	4	1	2	1	2	2	1	1	1948	1	1	5	7	45
3	3	4	2	4	5	4	4	1	4	2	1	5	5	4	1	4	3	3	3	4	3	4	5	2	2	3	3	4	3	5	4	3	1	4	1	4	4	5	3	3	3	4	4	2	1	1	1	1	1	1	1980	2	1	6	7	10
4	5	4	3	4	4	5	4	5	5	5	2	3	2	4	3	5	3	3	4	3	4	4	5	4	4	2	2	3	1	3	4	3	5	4	4	3	3	3	3	5	4	3	1	3	4	3	4	5	1	2	1965	1	1	3	11	42
4	3	5	1	4	3	4	4	3	5	5	2	5	3	2	4	3	5	2	4	2	5	4	4	3	2	1	5	4	5	3	5	5	3	4	5	4	3	2	3	2	4	4	5	4	4	2	2	4	2	2	1985	2	1	3	14	37
4	3	4	3	5	2	4	3	2	5	5	2	4	5	3	3	4	1	3	4	3	2	2	4	5	4	4	4	4	4	2	3	5	3	3	4	3	4	2	3	5	3	4	5	2	4	2	1	3	1	2	1956	2	1	5	11	42
4	5	4	4	3	3	4	2	2	4	4	3	5	5	3	3	2	2	5	4	2	5	1	3	3	3	3	4	5	3	3	4	4	2	2	4	3	2	4	4	3	3	4	3	2	2	1	1	3	2	2	1970	1	1	4	8	9
5	3	5	5	5	5	5	1	4	5	5	1	5	4	5	5	4	2	5	5	5	5	1	4	5	5	1	5	1	5	3	5	5	4	4	3	1	4	3	5	1	5	3	2	3	4	1	1	2	1	1	1946	2	1	2	7	37
3	5	4	3	3	3	4	1	3	3	3	3	5	3	3	3	5	2	3	3	3	4	3	3	3	3	3	3	3	3	3	4	4	4	3	3	1	4	3	3	3	3	1	4	3	4	2	1	5	1	2	1962	2	1	3	6	9
2	1	5	1	5	4	5	2	5	5	3	1	5	1	5	4	5	4	1	5	5	5	3	5	5	3	4	4	4	3	4	5	4	5	4	3	2	4	2	5	5	5	4	1	4	4	3	4	4	1	2	1969	1	1	5	5	9
3	2	3	3	3	4	4	3	2	3	2	1	5	4	3	3	4	5	4	3	3	4	4	4	3	3	1	3	3	5	3	5	4	3	3	4	1	3	4	3	1	4	3	5	3	4	3	4	4	1	2	1929	2	1	2	7	15
5	4	5	2	5	2	5	2	3	5	4	2	5	4	4	5	4	2	3	4	2	4	4	5	4	5	1	4	1	4	2	4	4	5	1	4	1	4	2	4	1	4	2	5	1	1	1	1	1	1	1	1939	1	1	6	13	5
4	1	5	3	2	5	5	1	3	2	2	1	5	4	1	1	5	1	2	4	4	5	1	4	1	1	1	5	3	5	4	5	5	2	5	2	1	3	4	1	4	4	3	1	3	4	3	2	5	1	2	1933	1	1	3	5	14
4	2	5	1	4	2	5	2	4	5	4	2	5	4	4	4	5	2	4	4	3	4	2	4	4	4	2	3	3	5	4	5	5	4	3	4	3	5	4	4	2	5	3	4	2	1	1	1	2	1	1	1957	2	1	5	10	25
4	3	5	1	4	4	4	2	5	5	3	1	5	3	4	4	5	2	3	5	4	4	2	5	4	5	4	4	4	3	3	4	4	5	4	4	3	4	2	4	4	4	3	2	3	4	2	2	2	2	1	1957	1	1	3	13	28
3	4	4	4	2	3	4	4	5	5	3	4	5	4	2	2	4	3	4	3	2	4	2	4	3	4	2	2	4	2	2	4	5	4	4	4	4	4	2	3	4	4	3	4	2	4	3	4	5	1	2	1970	1	1	5	9	15
4	2	5	1	4	3	4	2	4	5	4	1	5	3	4	4	5	1	2	3	2	5	1	4	4	4	3	5	3	4	3	5	5	5	4	4	1	5	2	4	2	5	2	4	2	2	2	1	4	2	2	1967	2	1	6	7	9
4	3	5	3	2	3	5	4	5	3	1	1	5	3	1	3	5	5	1	2	4	4	4	5	2	3	3	3	3	4	4	4	4	5	5	3	4	3	1	2	3	4	4	3	2	3	3	2	2	1	2	1947	2	1	2	2	37
4	2	4	1	5	3	3	3	3	4	3	2	5	4	5	4	3	4	4	5	3	3	1	3	5	4	3	4	4	3	4	4	3	3	3	3	4	3	3	4	3	4	4	3	1	1	1	2	2	1	1	1962	1	1	5	13	34
2	2	5	1	4	4	5	1	2	5	3	1	5	4	4	2	5	4	4	5	5	1	2	5	5	2	4	5	1	4	4	5	5	4	1	2	1	5	2	5	1	2	1	4	3	2	3	4	4	1	2	1939	2	1	3	8	34
3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	2	1	5	1	1	1965	1	1	3	2	13
5	2	5	2	5	1	5	1	5	5	5	1	5	4	4	5	5	2	4	5	1	5	1	5	4	5	1	5	4	5	2	5	5	4	2	5	2	5	4	5	2	5	2	1	2	2	1	2	3	1	2	1952	2	1	3	8	14
4	4	4	4	2	3	2	3	1	4	1	3	4	4	2	2	4	4	4	2	4	2	3	2	2	3	2	4	4	3	2	4	4	2	4	4	3	2	2	2	4	4	2	2	3	2	2	1	3	2	2	1984	2	1	3	8	9
5	1	5	1	5	4	5	2	4	5	4	1	5	2	5	5	4	2	4	5	3	3	3	4	5	5	5	5	5	5	5	5	5	5	2	5	4	5	2	5	1	5	3	5	1	1	1	2	3	1	1	1965	1	3	6	13	30
4	2	5	1	4	3	5	4	2	4	3	1	5	4	4	3	4	2	2	4	3	4	2	5	4	4	4	5	3	4	4	4	5	4	3	3	3	4	3	4	4	4	3	3	1	4	1	1	3	2	1	1945	2	1	3	4	22
2	2	3	2	3	4	4	3	4	4	2	1	5	2	4	2	5	2	2	4	4	4	2	4	4	2	4	3	2	2	4	4	2	4	2	4	2	3	2	4	4	4	3	2	1	2	3	1	2	2	1	1941	1	1	2	6	34
2	1	5	3	4	5	5	1	2	5	4	1	5	4	4	4	5	2	4	2	4	5	1	4	4	2	3	5	4	5	4	5	5	4	3	4	1	4	3	4	2	4	2	4	2	3	3	1	4	2	2	1952	2	1	2	9	25
4	2	3	5	3	5	5	2	4	4	5	1	4	2	4	2	4	2	2	4	4	4	2	4	4	3	1	2	2	3	4	3	3	3	4	4	2	4	2	4	2	3	2	3	3	4	3	4	5	1	2	1938	1	1	5	6	34
2	3	5	1	4	3	3	1	5	5	3	3	5	4	4	3	2	2	3	4	3	2	2	5	5	4	5	5	3	1	1	2	5	5	2	3	4	3	2	4	4	3	2	1	3	4	3	2	4	1	2	1968	1	1	3	11	42
1	5	5	3	5	5	3	2	5	5	4	3	5	3	5	4	3	1	3	5	5	2	1	5	5	5	4	4	3	2	3	2	4	5	1	2	4	4	2	4	4	4	1	3	3	4	3	3	4	1	2	1935	1	1	3	8	9
3	2	4	1	4	4	5	3	5	5	4	2	5	4	4	4	5	2	3	4	3	4	2	4	4	4	3	4	3	2	2	5	4	4	2	4	3	4	3	4	4	5	1	1	4	4	1	1	2	1	1	1933	1	1	2	8	3
4	2	5	2	4	3	3	2	2	5	3	2	4	4	4	4	4	3	4	4	2	3	3	4	5	4	4	4	2	5	4	4	4	4	1	5	2	4	2	4	2	3	3	4	1	1	1	1	3	1	1	1944	1	1	6	8	5
4	4	5	1	3	1	4	2	3	4	3	1	5	3	3	3	4	2	3	4	1	5	1	4	4	5	3	3	3	4	2	5	4	3	2	5	2	4	3	3	4	4	2	3	2	1	2	1	1	1	1	1970	2	1	3	4	41
4	4	5	2	3	4	4	4	4	4	2	1	5	4	2	4	5	4	2	4	4	4	4	4	2	2	2	5	2	2	4	5	5	4	4	4	2	4	4	4	4	4	3	1	3	4	3	1	5	1	1	1946	2	1	2	10	42
4	1	4	1	4	4	5	4	4	5	5	1	5	4	5	4	5	4	3	4	3	4	2	5	4	4	1	5	2	5	4	4	4	4	1	5	1	5	3	5	1	5	4	4	2	2	3	4	3	1	4	1961	1	1	3	11	30
5	3	5	2	4	2	4	2	4	5	4	1	5	5	5	4	5	2	1	5	1	5	1	5	5	5	2	5	4	5	1	4	4	5	1	5	3	5	2	5	2	4	2	4	3	2	3	4	4	1	2	1966	1	1	5	8	9
5	1	5	1	5	1	5	1	4	5	4	1	5	5	5	5	5	1	4	5	1	4	1	5	4	4	2	5	4	4	1	4	5	4	2	5	4	5	2	4	4	4	1	3	4	3	3	1	3	1	1	1948	2	4	6	12	5
5	3	5	1	5	4	5	4	5	5	5	1	5	3	5	5	5	3	3	5	2	5	3	5	5	5	2	5	3	5	1	5	4	5	2	5	1	5	1	5	1	5	4	5	2	1	3	4	5	1	2	1956	1	1	5	11	28
3	2	4	1	3	4	4	2	3	4	4	2	5	3	3	3	3	3	4	3	4	4	3	4	2	3	2	4	2	1	4	4	3	3	4	2	1	4	2	3	2	4	3	3	2	2	1	1	3	2	1	1972	2	1	5	8	9
1	4	4	4	4	5	5	3	3	4	4	1	5	4	4	3	5	2	5	5	5	3	3	4	4	1	4	4	4	5	5	5	5	4	4	3	2	3	4	5	2	5	4	3	1	1	1	1	3	1	1	1965	1	1	4	2	9
5	2	5	1	2	2	4	2	2	5	4	2	5	4	5	4	5	1	2	5	1	5	2	5	4	3	2	5	1	5	2	4	5	4	4	5	2	5	1	4	1	5	1	4	4	4	3	2	5	1	2	1961	2	1	6	11	47
4	4	5	1	4	5	5	1	5	5	5	1	5	2	5	5	5	1	1	5	5	5	1	1	5	3	4	5	1	5	5	5	5	5	1	5	1	1	1	5	4	5	1	3	3	2	1	1	3	1	1	1970	1	2	3	1	10
4	4	4	2	5	2	4	4	4	5	4	4	4	4	5	4	3	3	2	5	2	4	3	4	4	5	4	4	4	5	3	4	4	4	2	4	4	4	3	5	1	3	2	5	1	2	1	1	3	1	1	1952	1	1	5	9	20
4	2	5	1	5	4	4	4	2	5	4	1	5	4	5	4	5	2	4	5	5	4	1	2	5	4	3	2	3	4	4	5	4	4	1	5	2	4	4	5	4	4	4	2	1	2	1	1	3	1	2	1944	1	4	3	6	31
3	4	4	3	3	3	3	3	3	5	4	3	5	3	4	3	3	1	3	4	4	3	1	4	4	4	4	4	3	5	4	5	4	4	4	3	3	4	3	4	2	4	3	5	3	4	3	3	4	1	2	1971	1	1	6	6	42
5	3	4	5	4	1	5	4	2	5	3	2	5	5	4	4	4	4	5	5	1	3	3	2	2	4	4	3	5	4	1	5	4	3	4	5	2	4	4	5	3	5	2	3	3	1	2	2	2	1	1	1964	2	1	2	6	34
2	3	2	4	4	5	5	4	3	4	2	1	5	4	4	2	4	5	4	4	5	2	3	4	4	2	5	4	4	5	5	4	2	4	4	2	3	3	3	5	2	5	4	4	1	1	1	1	1	1	1	1954	1	1	6	13	47
5	1	4	2	5	3	5	1	4	5	5	1	5	4	5	4	3	3	4	5	2	4	1	5	5	3	4	5	2	4	4	4	4	4	3	3	2	5	4	5	4	4	2	3	2	1	1	2	3	1	1	1980	2	1	3	6	9
4	1	5	2	4	2	5	2	4	5	5	1	5	2	4	5	5	1	1	5	1	2	1	5	5	5	2	5	2	4	2	5	5	5	2	5	2	5	2	4	1	5	1	4	2	2	2	1	3	2	2	1951	2	1	5	12	34
